1,B-ID-16,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Center,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-17,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,NotApplicable
1,B-ID-18,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,UpperClass,proEU,AntiNATOProRussia
1,B-ID-19,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,UpperClass,proEU,NotApplicable
1,B-ID-20,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Right,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-21,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,UpperClass,NotApplicable,NotApplicable
1,B-ID-22,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-23,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-24,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,NotApplicable,proEU,NotApplicable
1,B-ID-25,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,Center,UpperClass,proEU,AntiNATOProRussia
1,B-ID-26,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Right,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-27,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Right,LowerClass,NotApplicable,NotApplicable
1,B-ID-28,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,NotApplicable,NotApplicable,proEU,NotApplicable
1,B-ID-29,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Center,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-30,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-31,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,MiddleClass,antiEU,ProNATOAntiRussia
1,B-ID-32,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Right,LowerClass,proEU,AntiNATOProRussia
1,B-ID-33,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-34,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-35,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,NotApplicable,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-36,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-37,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,proEU,NotApplicable
1,B-ID-38,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Center,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-39,basic-agents,Lithuania,0,0,Female,Young,Both,Lithuanian,Center,LowerClass,proEU,AntiNATOProRussia
1,B-ID-40,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,NotApplicable,NotApplicable,ProNATOAntiRussia
1,B-ID-41,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,Center,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-42,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,Center,NotApplicable,proEU,AntiNATOProRussia
1,B-ID-43,basic-agents,Lithuania,0,0,Female,MiddleAged,Russian,Lithuanian,NotApplicable,LowerClass,NotApplicable,AntiNATOProRussia
1,B-ID-44,basic-agents,Lithuania,0,0,Female,NotApplicable,Russian,Lithuanian,Center,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-45,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,proEU,NotApplicable
1,B-ID-46,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,LowerClass,proEU,AntiNATOProRussia
1,B-ID-47,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,LowerClass,NotApplicable,AntiNATOProRussia
1,B-ID-48,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-49,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Right,MiddleClass,NotApplicable,NotApplicable
1,B-ID-50,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Right,UpperClass,proEU,NotApplicable
1,B-ID-51,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Left,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-52,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-53,basic-agents,Lithuania,0,0,Female,Old,Russian,Lithuanian,Center,LowerClass,NotApplicable,ProNATOAntiRussia
1,B-ID-54,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,LowerClass,antiEU,ProNATOAntiRussia
1,B-ID-55,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,MiddleClass,antiEU,NotApplicable
1,B-ID-56,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,antiEU,ProNATOAntiRussia
1,B-ID-57,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-58,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-59,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Right,UpperClass,proEU,AntiNATOProRussia
1,B-ID-60,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Left,MiddleClass,proEU,NotApplicable
1,B-ID-61,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,Right,MiddleClass,antiEU,NotApplicable
1,B-ID-62,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Right,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-63,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,LowerClass,proEU,NotApplicable
1,B-ID-64,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Right,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-65,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-66,basic-agents,Lithuania,0,0,Female,NotApplicable,Russian,Lithuanian,Center,MiddleClass,antiEU,ProNATOAntiRussia
1,B-ID-67,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,NotApplicable,proEU,AntiNATOProRussia
1,B-ID-68,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,UpperClass,antiEU,AntiNATOProRussia
1,B-ID-69,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-70,basic-agents,Lithuania,0,0,Female,NotApplicable,Both,Lithuanian,Center,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-71,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-72,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-73,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Center,UpperClass,proEU,NotApplicable
1,B-ID-74,basic-agents,Lithuania,0,0,Female,Young,Both,Lithuanian,Center,NotApplicable,proEU,NotApplicable
1,B-ID-75,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,UpperClass,proEU,AntiNATOProRussia
1,B-ID-76,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,proEU,NotApplicable
1,B-ID-77,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-78,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,NotApplicable,UpperClass,NotApplicable,ProNATOAntiRussia
1,B-ID-79,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,NotApplicable,UpperClass,NotApplicable,ProNATOAntiRussia
1,B-ID-80,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Center,LowerClass,proEU,AntiNATOProRussia
1,B-ID-81,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-82,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,NotApplicable,antiEU,NotApplicable
1,B-ID-83,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,UpperClass,NotApplicable,AntiNATOProRussia
1,B-ID-84,basic-agents,Lithuania,0,0,Male,NotApplicable,Both,Lithuanian,Left,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-85,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,NotApplicable,antiEU,NotApplicable
1,B-ID-86,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Other,NotApplicable,LowerClass,antiEU,NotApplicable
1,B-ID-87,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-88,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Left,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-89,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Right,UpperClass,antiEU,AntiNATOProRussia
1,B-ID-90,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,NotApplicable,antiEU,NotApplicable
1,B-ID-91,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-92,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-93,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-94,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Other,Left,MiddleClass,proEU,NotApplicable
1,B-ID-95,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,NotApplicable
1,B-ID-96,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Center,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-97,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-98,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,Right,UpperClass,proEU,AntiNATOProRussia
1,B-ID-99,basic-agents,Lithuania,0,0,Male,MiddleAged,Russian,Lithuanian,NotApplicable,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-100,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,LowerClass,NotApplicable,ProNATOAntiRussia
1,B-ID-101,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,NotApplicable,NotApplicable,AntiNATOProRussia
1,B-ID-102,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,LowerClass,proEU,NotApplicable
1,B-ID-103,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Other,Left,LowerClass,proEU,NotApplicable
1,B-ID-104,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-105,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,antiEU,AntiNATOProRussia
1,B-ID-106,basic-agents,Lithuania,0,0,Female,NotApplicable,Both,Lithuanian,NotApplicable,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-107,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,LowerClass,NotApplicable,NotApplicable
1,B-ID-108,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Right,LowerClass,proEU,AntiNATOProRussia
1,B-ID-109,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Center,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-110,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-111,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,UpperClass,proEU,AntiNATOProRussia
1,B-ID-112,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,LowerClass,proEU,NotApplicable
1,B-ID-113,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,NotApplicable,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-114,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,ProNATOAntiRussia
1,B-ID-115,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,proEU,NotApplicable
1,B-ID-116,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,NotApplicable,proEU,ProNATOAntiRussia
1,B-ID-117,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,Right,LowerClass,antiEU,NotApplicable
1,B-ID-118,basic-agents,Lithuania,0,0,Male,Old,Both,Lithuanian,Right,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-119,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,NotApplicable,antiEU,NotApplicable
1,B-ID-120,basic-agents,Lithuania,0,0,Male,NotApplicable,Both,Lithuanian,Center,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-121,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,LowerClass,NotApplicable,NotApplicable
1,B-ID-122,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,proEU,AntiNATOProRussia
1,B-ID-123,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,antiEU,NotApplicable
1,B-ID-124,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Left,MiddleClass,antiEU,AntiNATOProRussia
1,B-ID-125,basic-agents,Lithuania,0,0,Male,Old,Both,Lithuanian,Right,LowerClass,proEU,NotApplicable
1,B-ID-126,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,UpperClass,proEU,NotApplicable
1,B-ID-127,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Right,MiddleClass,antiEU,NotApplicable
1,B-ID-128,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,UpperClass,proEU,NotApplicable
1,B-ID-129,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-130,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,Right,LowerClass,proEU,NotApplicable
1,B-ID-131,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-132,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Belarusian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-133,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Left,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-134,basic-agents,Lithuania,0,0,Male,Young,NationalLanguage,Lithuanian,Right,UpperClass,proEU,NotApplicable
1,B-ID-135,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Right,MiddleClass,NotApplicable,AntiNATOProRussia
1,B-ID-136,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-137,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,NotApplicable,proEU,NotApplicable
1,B-ID-138,basic-agents,Lithuania,0,0,Female,Young,Both,Lithuanian,Left,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-139,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Left,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-140,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Right,UpperClass,proEU,NotApplicable
1,B-ID-141,basic-agents,Lithuania,0,0,Female,Young,Both,Lithuanian,NotApplicable,NotApplicable,antiEU,AntiNATOProRussia
1,B-ID-142,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,MiddleClass,antiEU,NotApplicable
1,B-ID-143,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,NotApplicable,proEU,AntiNATOProRussia
1,B-ID-144,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Center,UpperClass,proEU,AntiNATOProRussia
1,B-ID-145,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,Center,LowerClass,antiEU,ProNATOAntiRussia
1,B-ID-146,basic-agents,Lithuania,0,0,Male,Old,Both,Lithuanian,Center,UpperClass,NotApplicable,AntiNATOProRussia
1,B-ID-147,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Belarusian,Left,MiddleClass,antiEU,ProNATOAntiRussia
1,B-ID-148,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-149,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,NotApplicable,antiEU,ProNATOAntiRussia
1,B-ID-150,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,NotApplicable,NotApplicable,proEU,NotApplicable
1,B-ID-151,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,MiddleClass,proEU,NotApplicable
1,B-ID-152,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,antiEU,AntiNATOProRussia
1,B-ID-153,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,NotApplicable,NotApplicable,proEU,NotApplicable
1,B-ID-154,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,Right,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-155,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Right,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-156,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Left,MiddleClass,antiEU,AntiNATOProRussia
1,B-ID-157,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,LowerClass,proEU,AntiNATOProRussia
1,B-ID-158,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,UpperClass,NotApplicable,AntiNATOProRussia
1,B-ID-159,basic-agents,Lithuania,0,0,Male,Old,Both,Lithuanian,Center,LowerClass,proEU,NotApplicable
1,B-ID-160,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Left,UpperClass,antiEU,ProNATOAntiRussia
1,B-ID-161,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Lithuanian,Center,UpperClass,proEU,NotApplicable
1,B-ID-162,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-163,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,LowerClass,proEU,NotApplicable
1,B-ID-164,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-165,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,Center,NotApplicable,proEU,AntiNATOProRussia
1,B-ID-166,basic-agents,Lithuania,0,0,Female,Old,Both,Lithuanian,Center,MiddleClass,proEU,NotApplicable
1,B-ID-167,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,NotApplicable,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-168,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,antiEU,ProNATOAntiRussia
1,B-ID-169,basic-agents,Lithuania,0,0,Female,NotApplicable,Both,Lithuanian,NotApplicable,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-170,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-171,basic-agents,Lithuania,0,0,Male,MiddleAged,NationalLanguage,Lithuanian,Center,MiddleClass,antiEU,ProNATOAntiRussia
1,B-ID-172,basic-agents,Lithuania,0,0,Female,Young,Both,Lithuanian,NotApplicable,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-173,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Center,UpperClass,proEU,AntiNATOProRussia
1,B-ID-174,basic-agents,Lithuania,0,0,Female,NotApplicable,NationalLanguage,Other,Center,UpperClass,NotApplicable,NotApplicable
1,B-ID-175,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-176,basic-agents,Lithuania,0,0,Female,MiddleAged,Russian,Lithuanian,Right,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-177,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,NotApplicable,UpperClass,proEU,NotApplicable
1,B-ID-178,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,Left,UpperClass,antiEU,NotApplicable
1,B-ID-179,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,Right,UpperClass,proEU,AntiNATOProRussia
1,B-ID-180,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Right,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-181,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Left,LowerClass,proEU,AntiNATOProRussia
1,B-ID-182,basic-agents,Lithuania,0,0,Female,Young,NationalLanguage,Lithuanian,NotApplicable,LowerClass,antiEU,AntiNATOProRussia
1,B-ID-183,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,Center,LowerClass,antiEU,NotApplicable
1,B-ID-184,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Center,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-185,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,MiddleClass,proEU,NotApplicable
1,B-ID-186,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Right,UpperClass,proEU,NotApplicable
1,B-ID-187,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Right,UpperClass,proEU,ProNATOAntiRussia
1,B-ID-188,basic-agents,Lithuania,0,0,Male,MiddleAged,Both,Lithuanian,NotApplicable,LowerClass,proEU,ProNATOAntiRussia
1,B-ID-189,basic-agents,Lithuania,0,0,Female,NotApplicable,Both,Lithuanian,Right,LowerClass,proEU,NotApplicable
1,B-ID-190,basic-agents,Lithuania,0,0,Female,MiddleAged,Both,Lithuanian,Left,UpperClass,NotApplicable,NotApplicable
1,B-ID-191,basic-agents,Lithuania,0,0,Male,Old,NationalLanguage,Lithuanian,Right,LowerClass,proEU,AntiNATOProRussia
1,B-ID-192,basic-agents,Lithuania,0,0,Female,NotApplicable,Both,Lithuanian,Right,UpperClass,NotApplicable,AntiNATOProRussia
1,B-ID-193,basic-agents,Lithuania,0,0,Male,NotApplicable,NationalLanguage,Lithuanian,NotApplicable,MiddleClass,proEU,AntiNATOProRussia
1,B-ID-194,basic-agents,Lithuania,0,0,Female,MiddleAged,NationalLanguage,Lithuanian,Center,NotApplicable,proEU,NotApplicable
1,B-ID-195,basic-agents,Lithuania,0,0,Female,Old,NationalLanguage,Lithuanian,Right,MiddleClass,proEU,ProNATOAntiRussia
